appliance_id,appliance_name,category,subcategory,field_group,field,value,unit,value_min,value_max,status,is_derived,source_tier,source_type,source_url,source_label,test_conditions,verified_date,confidence
induction-cooktop,Portable induction cooktop,cooking,induction_hob,electrical,motor_type,none,,,,verified,false,official,brand_manual_pdf,https://m.media-amazon.com/images/I/A18lN5iGZJL.pdf,Duxtop/Secura · E200A portable induction cooktop user manual,,2026-08-01,high
induction-cooktop,Portable induction cooktop,cooking,induction_hob,electrical,power_factor,,ratio,,,unknown,false,,,,,,,unknown
induction-cooktop,Portable induction cooktop,cooking,induction_hob,electrical,requires_pure_sine,,,,,unknown,false,,,,,,,unknown
induction-cooktop,Portable induction cooktop,cooking,induction_hob,electrical,standby_watts,,W,,,unknown,false,,,,,,,unknown
induction-cooktop,Portable induction cooktop,cooking,induction_hob,duty_cycle,default_duty_cycle,1,ratio,,,verified,false,official,brand_manual_pdf,https://m.media-amazon.com/images/I/A18lN5iGZJL.pdf,Duxtop/Secura · E200A portable induction cooktop user manual,"Once a Power Mode setting is selected, treated as continuous output",2026-08-01,low
induction-cooktop,Portable induction cooktop,cooking,induction_hob,duty_cycle,cycle_period_min,,min,,,unknown,false,,,,,,,unknown
induction-cooktop,Portable induction cooktop,cooking,induction_hob,duty_cycle,typical_daily_runtime_h,,h,,,unknown,false,,,,,,,unknown
induction-cooktop,Portable induction cooktop,cooking,induction_hob,duty_cycle,minutes_per_use,,min,,,unknown,false,,,,,,,unknown
laptop,Laptop computer,electronics_computing,notebook_computer,electrical,running_watts,5.23,W,0.2,12.6,verified,false,official,government_standard,https://data.energystar.gov/resource/rxdj-2c88.json,ENERGY STAR · certified computers measured-product dataset (Socrata API),"ENERGY STAR certified computers dataset, measured aggregate: type='Notebook', screen 13–16.5 inches, n=1016, mean short-idle power 5.23 W (min 0.2 / max 12.6). Tested at 115 V under the ENERGY STAR Computers specification",2026-08-01,high
laptop,Laptop computer,electronics_computing,notebook_computer,electrical,running_watts_low,3.91,W,,,verified,false,official,brand_spec_sheet,https://www.apple.com/environment/pdf/products/notebooks/MacBook_Pro_14-inch_PER_Oct2024.pdf,Apple · MacBook Pro 14-inch Product Environmental Report (measured power consumption),"Apple Product Environmental Report, measured: MacBook Pro 14"" M4, Idle—Display on 3.91 W. Test conditions: “System is on and has completed loading macOS. Display brightness was set as defined by ENERGY STAR Program Requirements for Computers and Auto-Brightness was turned off. Connected to Wi-Fi.”",2026-08-01,high
laptop,Laptop computer,electronics_computing,notebook_computer,electrical,running_watts_high,12.6,W,,,verified,false,official,government_standard,https://data.energystar.gov/resource/rxdj-2c88.json,ENERGY STAR · certified computers measured-product dataset (Socrata API),"ENERGY STAR dataset, maximum observed short-idle power for 13–16.5-inch notebooks",2026-08-01,high
laptop,Laptop computer,electronics_computing,notebook_computer,electrical,startup_surge_multiplier,25,ratio,,,verified,false,official,brand_spec_sheet,https://www.power-win.com/en/product-132075/65W-AC-DC-Desktop-AdaptorAC-Inlet-C14-PW-065A3-1YXXXA.html,Power-Win · PW-065A3 65W power adapter specification (includes cold-start inrush),"Power-Win PW-065A3 65 W adapter official specification: “< 50A peak @115VAC; < 100A peak @230VAC cold start @25°C”, against the same page's input current “2A @90VAC”, a ratio of about 25×",2026-08-01,medium
laptop,Laptop computer,electronics_computing,notebook_computer,electrical,startup_surge_watts,5750,W,,,verified,false,official,brand_spec_sheet,https://www.power-win.com/en/product-132075/65W-AC-DC-Desktop-AdaptorAC-Inlet-C14-PW-065A3-1YXXXA.html,Power-Win · PW-065A3 65W power adapter specification (includes cold-start inrush),Derived: < 50 A peak × 115 V = 5750 VA instantaneous peak (millisecond scale),2026-08-01,low
laptop,Laptop computer,electronics_computing,notebook_computer,electrical,surge_duration_ms,50,ms,,,verified,false,official,brand_spec_sheet,https://theswissbay.ch/pdf/Datasheets/ATX12V_PSDG_2_2_public_br2.pdf,Intel · ATX12V power supply design guide v2.2 (inrush duration definition),"Intel ATX12V design guide v2.2: inrush is limited to “three line cycles”, 50 ms at 60 Hz",2026-08-01,medium
laptop,Laptop computer,electronics_computing,notebook_computer,electrical,motor_type,none,,,,verified,false,official,brand_spec_sheet,https://www.apple.com/environment/pdf/products/notebooks/MacBook_Pro_14-inch_PER_Oct2024.pdf,Apple · MacBook Pro 14-inch Product Environmental Report (measured power consumption),,2026-08-01,high
laptop,Laptop computer,electronics_computing,notebook_computer,electrical,power_factor,,ratio,,,unknown,false,,,,,,,unknown
laptop,Laptop computer,electronics_computing,notebook_computer,electrical,requires_pure_sine,,,,,unknown,false,,,,,,,unknown
laptop,Laptop computer,electronics_computing,notebook_computer,electrical,standby_watts,0.22,W,0.13,0.45,verified,false,official,brand_spec_sheet,https://www.apple.com/environment/pdf/products/notebooks/MacBook_Pro_14-inch_PER_Oct2024.pdf,Apple · MacBook Pro 14-inch Product Environmental Report (measured power consumption),"Apple measured: MacBook Pro 14"" M4 sleep 0.22 W, off 0.13 W; 16"" M4 Max sleep 0.45 W, off 0.23 W",2026-08-01,high
laptop,Laptop computer,electronics_computing,notebook_computer,duty_cycle,default_duty_cycle,1,ratio,,,verified,false,official,government_standard,https://data.energystar.gov/resource/rxdj-2c88.json,ENERGY STAR · certified computers measured-product dataset (Socrata API),"Continuous load, no on/off cycling",2026-08-01,high
laptop,Laptop computer,electronics_computing,notebook_computer,duty_cycle,typical_daily_runtime_h,,h,,,unknown,false,,,,,,,unknown
laptop,Laptop computer,electronics_computing,notebook_computer,energy,annual_kwh,14.02,kWh,,,verified,false,official,government_standard,https://data.energystar.gov/resource/rxdj-2c88.json,ENERGY STAR · certified computers measured-product dataset (Socrata API),"ENERGY STAR dataset, 13–16.5-inch notebooks TEC (typical annual energy consumption) mean 14.02 kWh/year, n=1016",2026-08-01,high
led-light-bulb,LED light bulb,lighting,led_lamp,electrical,running_watts,8.5,W,8.5,14.5,verified,false,official,brand_spec_sheet,https://images.philips.com/is/content/PhilipsConsumer/PDFDownloads/United%20States/ODLI20160908_001_UPD_en_US_Philips_Basic_LED_Lamps_Sell_Sheet-SD0717A.pdf,Philips · Basic LED bulb product data sheet,"Philips Basic LED product data sheet: model 8.5A19/LED/827 ND 120V, 60W Non-Dim equivalent, A19/E26, 8.5 W, 10,950 h life, 800 lm, CRI >80, 2700 K",2026-08-01,high
led-light-bulb,LED light bulb,lighting,led_lamp,electrical,running_watts_low,8.5,W,,,verified,false,official,brand_spec_sheet,https://images.philips.com/is/content/PhilipsConsumer/PDFDownloads/United%20States/ODLI20160908_001_UPD_en_US_Philips_Basic_LED_Lamps_Sell_Sheet-SD0717A.pdf,Philips · Basic LED bulb product data sheet,60 W equivalent model (800 lm),2026-08-01,high
led-light-bulb,LED light bulb,lighting,led_lamp,electrical,running_watts_high,14.5,W,,,verified,false,official,brand_spec_sheet,https://images.philips.com/is/content/PhilipsConsumer/PDFDownloads/United%20States/ODLI20160908_001_UPD_en_US_Philips_Basic_LED_Lamps_Sell_Sheet-SD0717A.pdf,Philips · Basic LED bulb product data sheet,100 W equivalent model (1500 lm),2026-08-01,high
led-light-bulb,LED light bulb,lighting,led_lamp,electrical,startup_surge_multiplier,,ratio,,,unknown,false,,,,,,,unknown
led-light-bulb,LED light bulb,lighting,led_lamp,electrical,startup_surge_watts,,W,,,unknown,false,,,,,,,unknown
led-light-bulb,LED light bulb,lighting,led_lamp,electrical,surge_duration_ms,,ms,,,unknown,false,,,,,,,unknown
led-light-bulb,LED light bulb,lighting,led_lamp,electrical,motor_type,none,,,,verified,false,official,brand_spec_sheet,https://images.philips.com/is/content/PhilipsConsumer/PDFDownloads/United%20States/ODLI20160908_001_UPD_en_US_Philips_Basic_LED_Lamps_Sell_Sheet-SD0717A.pdf,Philips · Basic LED bulb product data sheet,,2026-08-01,high
led-light-bulb,LED light bulb,lighting,led_lamp,electrical,power_factor,0.6,ratio,0.6,0.7,verified,false,official,government_standard,https://www.energystar.gov/sites/default/files/Lamps%20V2.1%20Final%20Specification%20(Revised%20June%202020)_0.pdf,"ENERGY STAR · Lamps V2.1 specification (luminous efficacy, power factor, standby)",ENERGY STAR Lamps V2.1 §11.2 minimum requirement: “Solid-State — Omnidirectional lamps with rated/reported input power ≤ 10 watts shall have a reported value ≥ 0.6.” “All other lamps shall have a reported value ≥ 0.7.” (lamps ≤5 W are exempt),2026-08-01,high
led-light-bulb,LED light bulb,lighting,led_lamp,electrical,requires_pure_sine,,,,,unknown,false,,,,,,,unknown
led-light-bulb,LED light bulb,lighting,led_lamp,electrical,standby_watts,0,W,,,verified,false,official,government_standard,https://www.energystar.gov/sites/default/files/Lamps%20V2.1%20Final%20Specification%20(Revised%20June%202020)_0.pdf,"ENERGY STAR · Lamps V2.1 specification (luminous efficacy, power factor, standby)","ENERGY STAR Lamps V2.1 §11.7, verbatim: “Lamps without integral controls shall not draw power in the off mode.”",2026-08-01,high
led-light-bulb,LED light bulb,lighting,led_lamp,duty_cycle,default_duty_cycle,1,ratio,,,verified,false,official,brand_spec_sheet,https://images.philips.com/is/content/PhilipsConsumer/PDFDownloads/United%20States/ODLI20160908_001_UPD_en_US_Philips_Basic_LED_Lamps_Sell_Sheet-SD0717A.pdf,Philips · Basic LED bulb product data sheet,Continuous load while the bulb is on,2026-08-01,high
led-light-bulb,LED light bulb,lighting,led_lamp,duty_cycle,typical_daily_runtime_h,,h,,,unknown,false,,,,,,,unknown
led-light-bulb,LED light bulb,lighting,led_lamp,energy,annual_kwh,,kWh,,,unknown,false,,,,,,,unknown
microwave-oven,Microwave oven,cooking,countertop_microwave,electrical,running_watts,1480,W,1480,1550,verified,false,official,brand_manual_pdf,https://help.na.panasonic.com/wp-content/uploads/2023/02/NNSN67HS_SN686_PA0216-30817_ENG.pdf,"Panasonic · NN-SN686S/NN-SN67HS microwave oven owner's manual, specifications page","Manufacturer nameplate: at 120 V/60 Hz, Power Consumption 12.4 Amps, 1,480 W; corresponding Cooking Power 1,200 W (IEC test method)",2026-08-01,high
microwave-oven,Microwave oven,cooking,countertop_microwave,electrical,running_watts_low,1480,W,,,verified,false,official,brand_manual_pdf,https://help.na.panasonic.com/wp-content/uploads/2023/02/NNSN67HS_SN686_PA0216-30817_ENG.pdf,"Panasonic · NN-SN686S/NN-SN67HS microwave oven owner's manual, specifications page",Input power for the 1200 W output-class model,2026-08-01,high
microwave-oven,Microwave oven,cooking,countertop_microwave,electrical,running_watts_high,1550,W,,,verified,false,official,brand_manual_pdf,https://m.media-amazon.com/images/I/A1Pi0RLOmoL.pdf,"Toshiba · EM131A5C-BS microwave oven owner's manual, ratings table",Input power for the 1100 W output-class model,2026-08-01,high
microwave-oven,Microwave oven,cooking,countertop_microwave,electrical,startup_surge_multiplier,,ratio,,,unknown,false,,,,,,,unknown
microwave-oven,Microwave oven,cooking,countertop_microwave,electrical,startup_surge_watts,,W,,,unknown,false,,,,,,,unknown
microwave-oven,Microwave oven,cooking,countertop_microwave,electrical,surge_duration_ms,,ms,,,unknown,false,,,,,,,unknown
microwave-oven,Microwave oven,cooking,countertop_microwave,electrical,motor_type,none,,,,verified,false,official,brand_manual_pdf,https://help.na.panasonic.com/wp-content/uploads/2023/02/NNSN67HS_SN686_PA0216-30817_ENG.pdf,"Panasonic · NN-SN686S/NN-SN67HS microwave oven owner's manual, specifications page",,2026-08-01,medium
microwave-oven,Microwave oven,cooking,countertop_microwave,electrical,power_factor,,ratio,,,unknown,false,,,,,,,unknown
microwave-oven,Microwave oven,cooking,countertop_microwave,electrical,requires_pure_sine,,,,,unknown,false,,,,,,,unknown
microwave-oven,Microwave oven,cooking,countertop_microwave,electrical,standby_watts,1,W,0.6,2.2,verified,false,official,,https://www.law.cornell.edu/cfr/text/10/430.32,US DOE · 10 CFR 430.32 energy conservation standards (Cornell LII),"Regulatory ceiling, not a measured value: 10 CFR 430.32(j)(3), standby power limit of 1.0 W for countertop microwave ovens manufactured 2016-06-17 through 2026-06-22",2026-08-01,high
microwave-oven,Microwave oven,cooking,countertop_microwave,duty_cycle,default_duty_cycle,1,ratio,,,verified,false,official,brand_support_kb,https://products.geappliances.com/appliance/gea-support-search-content?contentId=18763,GE Appliances · how microwave oven power levels work,"High (full power) setting: magnetron conducts continuously, duty cycle 1.0",2026-08-01,high
microwave-oven,Microwave oven,cooking,countertop_microwave,duty_cycle,typical_daily_runtime_h,,h,,,unknown,false,,,,,,,unknown
microwave-oven,Microwave oven,cooking,countertop_microwave,duty_cycle,typical_uses_per_day,,cycles,,,unknown,false,,,,,,,unknown
microwave-oven,Microwave oven,cooking,countertop_microwave,duty_cycle,minutes_per_use,,min,,,unknown,false,,,,,,,unknown
microwave-oven,Microwave oven,cooking,countertop_microwave,energy,per_use_wh,,Wh,,,unknown,false,,,,,,,unknown
mini-fridge,Mini fridge,refrigeration,compact_refrigerator,electrical,running_watts,161,W,80.5,161,verified,true,official,brand_product_page,https://www.summitappliance.com/catalog/model/CP73PL,Summit Appliance · CP73PL 4.5 cu ft compact refrigerator-freezer official specifications,"Converted from manufacturer nameplate current; this is VA, not W: Summit CP73PL (Capacity 4.5 cu.ft., Defrost Type Cycle, Refrigerant R600a) nameplate Amps 1.4, Voltage/Frequency 115 V AC/60 Hz → 161 VA. The manufacturer does not publish watts; power factor is unknown",2026-08-01,medium
mini-fridge,Mini fridge,refrigeration,compact_refrigerator,electrical,running_watts_low,80.5,W,,,verified,true,official,brand_product_page,https://www.summitappliance.com/catalog/model/FF28LWH,Summit Appliance · FF28LWH 2.4 cu ft compact all-refrigerator official specifications,"Summit FF28LWH (Capacity 2.4 cu.ft., Defrost Type Automatic, Refrigerant R600a) nameplate Amps 0.7 @ 115 V AC/60 Hz = 80.5 VA",2026-08-01,medium
mini-fridge,Mini fridge,refrigeration,compact_refrigerator,electrical,running_watts_high,161,W,,,verified,true,official,brand_product_page,https://www.summitappliance.com/catalog/model/CP73PL,Summit Appliance · CP73PL 4.5 cu ft compact refrigerator-freezer official specifications,"Summit CP73PL nameplate Amps 1.4 @ 115 V AC/60 Hz = 161 VA; the same manufacturer's FF521BLBIIF (4.1 cu.ft.) is also 1.4 A, the two figures cross-confirm this tier's upper bound",2026-08-01,medium
mini-fridge,Mini fridge,refrigeration,compact_refrigerator,electrical,startup_surge_multiplier,10.3,ratio,,,verified,true,official,brand_spec_sheet,https://tproduct.tecumseh.com/Model?id=THG1358YLS,Tecumseh · THG1358YLS household LBP compressor data sheet (115 V/60 Hz),Tecumseh THG1358YLS (Application: LBP - Low Back Pressure; Compressor Type: Reciprocating; Displacement 5.58 cc; 115V ~ 60Hz) nameplate electrical fields: Locked Rotor Amps (LRA) 22 ÷ Rated Load Amps (RLA 60Hz) 2.13 = 10.3,2026-08-01,medium
mini-fridge,Mini fridge,refrigeration,compact_refrigerator,electrical,startup_surge_watts,2530,W,,,verified,true,official,brand_spec_sheet,https://tproduct.tecumseh.com/Model?id=THG1358YLS,Tecumseh · THG1358YLS household LBP compressor data sheet (115 V/60 Hz),"This is VA, not W: converted from nameplate Locked Rotor Amps (LRA) 22 A × 115 V nominal voltage = 2,530 VA. The manufacturer does not give power factor at the moment of locked rotor, so the real (active) wattage is lower than this figure; but since the inverter is limited by apparent power, the compatibility check uses the VA value",2026-08-01,medium
mini-fridge,Mini fridge,refrigeration,compact_refrigerator,electrical,surge_duration_ms,200,ms,100,300,verified,false,official,brand_support_kb,https://copeland.custhelp.com/app/answers/detail/a_id/2348/~/locked-rotor-amperage-(lra),Copeland (Emerson) · technical note on compressor locked-rotor amperage (LRA),Copeland: inrush lasts 100–300 ms,2026-08-01,medium
mini-fridge,Mini fridge,refrigeration,compact_refrigerator,electrical,motor_type,reciprocating_compressor,,,,verified,false,official,brand_spec_sheet,https://tproduct.tecumseh.com/Model?id=THG1358YLS,Tecumseh · THG1358YLS household LBP compressor data sheet (115 V/60 Hz),,2026-08-01,medium
mini-fridge,Mini fridge,refrigeration,compact_refrigerator,electrical,power_factor,,ratio,,,unknown,false,,,,,,,unknown
mini-fridge,Mini fridge,refrigeration,compact_refrigerator,electrical,requires_pure_sine,,,,,unknown,false,,,,,,,unknown
mini-fridge,Mini fridge,refrigeration,compact_refrigerator,electrical,standby_watts,,W,,,unknown,false,,,,,,,unknown
mini-fridge,Mini fridge,refrigeration,compact_refrigerator,duty_cycle,default_duty_cycle,0.18,ratio,0.15,0.25,verified,true,official,government_standard,https://data.energystar.gov/resource/p5st-her9.json,ENERGY STAR certified annual energy use ÷ Tecumseh compressor nameplate input power,"Numerator: annual energy use on the DOE 10 CFR 430 certification basis (standard steady-state door-closed test). Denominator: Tecumseh THG1358YLS input power at its ASHRAE LBP rating point. The two test conditions differ, so this value is an estimate that is correct in magnitude, not a measured duty cycle.",2026-08-03,medium
mini-fridge,Mini fridge,refrigeration,compact_refrigerator,duty_cycle,cycle_period_min,,min,,,unknown,false,,,,,,,unknown
mini-fridge,Mini fridge,refrigeration,compact_refrigerator,energy,annual_kwh,228,kWh,226,268,verified,false,official,government_standard,https://data.energystar.gov/resource/p5st-her9.json,"ENERGY STAR certified residential refrigerators database · Danby DCR044B1BM/SLM/WM (4.4 cu ft, manual defrost)","Annual energy use on the DOE 10 CFR 430 certification basis (standard steady-state door-closed test, not a user field measurement). The sibling field in this record, us_federal_standard_kwh_yr = 254 kWh/year, is the federal limit for this model's product class. This round did not obtain the verbatim ambient-temperature constant from the test procedure, so no specific ambient temperature is asserted here.",2026-08-03,medium
mini-split-heat-pump,Mini-split heat pump,hvac_cooling,ductless_inverter_heat_pump,electrical,running_watts,560,W,560,1740,verified,false,official,brand_spec_sheet,https://www.richaircomfort.com/mt-content/uploads/2023/11/m_submittal_msz-fs09na_muz-fs09nah_en.pdf,Mitsubishi Electric · MSZ-FS09NA/MUZ-FS09NAH submittal data sheet,"Manufacturer submittal data sheet, Cooling at 95°F: Rated Power Input 560 W (Rated Capacity 9,000 BTU/H); AHRI rating conditions indoor 80 DB/67 WB, outdoor 95 DB/75 WB",2026-08-01,high
mini-split-heat-pump,Mini-split heat pump,hvac_cooling,ductless_inverter_heat_pump,electrical,running_watts_low,560,W,,,verified,false,official,brand_spec_sheet,https://www.richaircomfort.com/mt-content/uploads/2023/11/m_submittal_msz-fs09na_muz-fs09nah_en.pdf,Mitsubishi Electric · MSZ-FS09NA/MUZ-FS09NAH submittal data sheet,Rated cooling input power 560 W @95 °F,2026-08-01,high
mini-split-heat-pump,Mini-split heat pump,hvac_cooling,ductless_inverter_heat_pump,electrical,running_watts_high,1740,W,,,verified,false,official,brand_spec_sheet,https://www.richaircomfort.com/mt-content/uploads/2023/11/m_submittal_msz-fs09na_muz-fs09nah_en.pdf,Mitsubishi Electric · MSZ-FS09NA/MUZ-FS09NAH submittal data sheet,"Heating at 47°F Maximum Power Input 1,740 W (the heating maximum, 1,000 W higher than the cooling maximum)",2026-08-01,high
mini-split-heat-pump,Mini-split heat pump,hvac_cooling,ductless_inverter_heat_pump,electrical,startup_surge_multiplier,0.8,ratio,,,verified,false,official,brand_spec_sheet,https://www.richaircomfort.com/mt-content/uploads/2023/11/m_submittal_msz-fs09na_muz-fs09nah_en.pdf,Mitsubishi Electric · MSZ-FS09NA/MUZ-FS09NAH submittal data sheet,"Manufacturer submittal data sheet lists directly: Compressor Locked Rotor Amps 7.4 A, Compressor Rated Load Amps 9.2 A, 7.4/9.2 = 0.80. Compressor type Twin Rotary, model SNB092FQAMT",2026-08-01,high
mini-split-heat-pump,Mini-split heat pump,hvac_cooling,ductless_inverter_heat_pump,electrical,startup_surge_watts,1702,W,,,verified,false,official,brand_spec_sheet,https://www.richaircomfort.com/mt-content/uploads/2023/11/m_submittal_msz-fs09na_muz-fs09nah_en.pdf,Mitsubishi Electric · MSZ-FS09NA/MUZ-FS09NAH submittal data sheet,LRA 7.4 A × 230 V = 1702 VA. Manufacturer Guaranteed Voltage Range 187–253 V,2026-08-01,high
mini-split-heat-pump,Mini-split heat pump,hvac_cooling,ductless_inverter_heat_pump,electrical,surge_duration_ms,,ms,,,unknown,false,,,,,,,unknown
mini-split-heat-pump,Mini-split heat pump,hvac_cooling,ductless_inverter_heat_pump,electrical,motor_type,bldc_inverter,,,,verified,false,official,brand_spec_sheet,https://www.richaircomfort.com/mt-content/uploads/2023/11/m_submittal_msz-fs09na_muz-fs09nah_en.pdf,Mitsubishi Electric · MSZ-FS09NA/MUZ-FS09NAH submittal data sheet,Manufacturer: Compressor Type: Twin Rotary; “INVERTER-driven compressor and LEV provide high efficiency and comfort while using only the energy needed to maintain maximum performance”,2026-08-01,high
mini-split-heat-pump,Mini-split heat pump,hvac_cooling,ductless_inverter_heat_pump,electrical,power_factor,0.9,ratio,0.89,0.92,verified,false,official,brand_spec_sheet,https://www.richaircomfort.com/mt-content/uploads/2023/11/m_submittal_msz-fs09na_muz-fs09nah_en.pdf,Mitsubishi Electric · MSZ-FS09NA/MUZ-FS09NAH submittal data sheet,"Manufacturer states directly: at Cooling 95°F, Power Factor [208V / 230V] = 89.0 / 90.0 %; at Heating 47°F, 92.0 / 92.0 %",2026-08-01,high
mini-split-heat-pump,Mini-split heat pump,hvac_cooling,ductless_inverter_heat_pump,electrical,requires_pure_sine,,,,,unknown,false,,,,,,,unknown
mini-split-heat-pump,Mini-split heat pump,hvac_cooling,ductless_inverter_heat_pump,electrical,voltage_domain,230v,,,,verified,false,official,brand_spec_sheet,https://www.richaircomfort.com/mt-content/uploads/2023/11/m_submittal_msz-fs09na_muz-fs09nah_en.pdf,"Mitsubishi Electric · MSZ-FS09NA/MUZ-FS09NAH submittal data sheet, Electrical section","Submittal data sheet, Electrical section, read line by line (-layout extraction, re-fetched 2026-08-10, HTTP 200): “Voltage, Phase, Frequency … 208/230, 1, 60” “Guaranteed Voltage Range V AC 187 - 253” “Voltage: Indoor - Outdoor, S1-S2 V AC 208/230”. The same table's Power Factor row itself gives values in two columns, “[208V / 230V]” (cooling 89.0/90.0%, heating 92.0/92.0%) — that is, the manufacturer rates this unit against only these two voltages throughout. Same document, same model, as this record's running_watts / power_factor / startup_surge_multiplier.",2026-08-10,high
mini-split-heat-pump,Mini-split heat pump,hvac_cooling,ductless_inverter_heat_pump,electrical,standby_watts,,W,,,unknown,false,,,,,,,unknown
mini-split-heat-pump,Mini-split heat pump,hvac_cooling,ductless_inverter_heat_pump,duty_cycle,default_duty_cycle,1,ratio,,,verified,false,official,brand_spec_sheet,https://www.richaircomfort.com/mt-content/uploads/2023/11/m_submittal_msz-fs09na_muz-fs09nah_en.pdf,Mitsubishi Electric · MSZ-FS09NA/MUZ-FS09NAH submittal data sheet,"An inverter-driven unit matches load by adjusting compressor speed rather than cycling on and off; the manufacturer's Minimum Capacity of 1,700 BTU/H is the lower bound of that speed range",2026-08-01,medium
mini-split-heat-pump,Mini-split heat pump,hvac_cooling,ductless_inverter_heat_pump,duty_cycle,typical_daily_runtime_h,,h,,,unknown,false,,,,,,,unknown
oxygen-concentrator,Home oxygen concentrator,medical,oxygen_concentrator_stationary,electrical,running_watts,310,W,275,639,verified,false,official,brand_spec_sheet,https://shop.drivemedical.com/us/en/products/respiratory/oxygen-therapy/oxygen-concentrators/stationary-concentrators/devilbiss-5-liter-oxygen-concentrator/p/525DS-Q/downloadPdf,Drive DeVilbiss Healthcare · DeVilbiss 5 Liter Oxygen Concentrator US product specification page (525DS / 525DS-EW / 525DS-Q / 525DS-QEW),"The manufacturer's specification table Power Consumption row reads, verbatim: “310 Watt Average, 275 Watts @ 1.2 LPM and Below.” The manufacturer does not state conditions beyond the test flow rate (ambient temperature and altitude are not given). This row states average power consumption, not a nameplate rating ceiling — the nameplate rating for the same series is separately given as 115 V / 60 Hz / 3.3 A; these are different quantities under different conditions, and this library does not multiply or divide them together.",2026-08-08,high
oxygen-concentrator,Home oxygen concentrator,medical,oxygen_concentrator_stationary,electrical,running_watts_low,275,W,,,verified,false,official,brand_spec_sheet,https://shop.drivemedical.com/us/en/products/respiratory/oxygen-therapy/oxygen-concentrators/stationary-concentrators/devilbiss-5-liter-oxygen-concentrator/p/525DS-Q/downloadPdf,Drive DeVilbiss Healthcare · DeVilbiss 5 Liter Oxygen Concentrator US product specification page,The second figure in the same specification table's Power Consumption row: “275 Watts @ 1.2 LPM and Below.” This and 310 W are two flow-rate settings of the same machine.,2026-08-08,high
oxygen-concentrator,Home oxygen concentrator,medical,oxygen_concentrator_stationary,electrical,running_watts_high,639,W,,,verified,false,official,brand_spec_sheet,https://shop.drivemedical.com/us/en/c/devilbiss-10-liter-oxygen-concentrator/p/1025DS/downloadPdf,Drive DeVilbiss Healthcare · DeVilbiss 10 Liter Oxygen Concentrator 1025DS US product specification page,"Manufacturer specification table: Power Input “639W (avg)”, Power Consumption row labeled “120VAC, 60Hz”, Delivery Rate “2.0 to 10.0 LPM.” This is a different machine (the 10 LPM model), not a high setting on the 525DS.",2026-08-08,high
oxygen-concentrator,Home oxygen concentrator,medical,oxygen_concentrator_stationary,electrical,startup_surge_multiplier,,ratio,,,unknown,false,,,,,,,unknown
oxygen-concentrator,Home oxygen concentrator,medical,oxygen_concentrator_stationary,electrical,startup_surge_watts,,W,,,unknown,false,,,,,,,unknown
oxygen-concentrator,Home oxygen concentrator,medical,oxygen_concentrator_stationary,electrical,surge_duration_ms,,ms,,,unknown,false,,,,,,,unknown
oxygen-concentrator,Home oxygen concentrator,medical,oxygen_concentrator_stationary,electrical,motor_type,,,,,unknown,false,,,,,,,unknown
oxygen-concentrator,Home oxygen concentrator,medical,oxygen_concentrator_stationary,electrical,power_factor,,ratio,,,unknown,false,,,,,,,unknown
oxygen-concentrator,Home oxygen concentrator,medical,oxygen_concentrator_stationary,electrical,apparent_power_va,,VA,,,unknown,false,,,,,,,unknown
oxygen-concentrator,Home oxygen concentrator,medical,oxygen_concentrator_stationary,electrical,requires_pure_sine,,,,,unknown,false,,,,,,,unknown
oxygen-concentrator,Home oxygen concentrator,medical,oxygen_concentrator_stationary,electrical,standby_watts,,W,,,unknown,false,,,,,,,unknown
oxygen-concentrator,Home oxygen concentrator,medical,oxygen_concentrator_stationary,electrical,min_voltage_tolerance_v,97,V,,,verified,false,official,brand_manual_pdf,https://drivemedical.de/ALL_PRODUCT_Media/RESPIRATORY/Oxygen/525KS/pdf/User%20Manual/SE-525KS-3%20Rev%20B_FINAL.pdf,Drive DeVilbiss Healthcare · DeVilbiss 5-Liter Series user guide SE-525KS-3 Rev B specification table,"Specification table, Operating Voltage Range row, 525DS / 525DS-Q column: “97-127 V~, 60 Hz.” The same table gives two EU-version columns elsewhere: 525KS “187-253 V~, 50 Hz”, 525PS “187-253 V~, 60 Hz.”",2026-08-08,high
oxygen-concentrator,Home oxygen concentrator,medical,oxygen_concentrator_stationary,duty_cycle,default_duty_cycle,1,ratio,,,verified,false,official,brand_manual_pdf,https://www.inogen.com/pdf/96-05070-00-01C-Technical-Manual-Inogen-At-Home.pdf,Inogen · At Home technical manual (doc 96-05070-00-01C) §4.1 Classifications,"The manufacturer's classification table, verbatim: “Mode of Operation: Continuous.” The same manual elsewhere describes the device as “delivered continuously to the patient.” While powered on, it is a continuous load with no on/off cycling.",2026-08-08,high
oxygen-concentrator,Home oxygen concentrator,medical,oxygen_concentrator_stationary,duty_cycle,typical_daily_runtime_h,,h,,,unknown,false,,,,,,,unknown
oxygen-concentrator,Home oxygen concentrator,medical,oxygen_concentrator_stationary,energy,daily_wh,,Wh,,,unknown,false,,,,,,,unknown
